invoice_id,customer_id,invoice_date,invoice_amount,tax,discount,net_amount
INV0000362,CUST001861,2026-08-07,76996.44,8450.59,4431.87,81015.16
INV0000363,CUST003881,2026-08-28,84025.02,4387.8,904.24,87508.58
INV0000364,CUST003942,2026-08-27,18853.12,2907.72,853.35,20907.49
INV0000365,CUST005804,2026-08-12,78335.7,7321.17,6674.11,78982.76
INV0000366,CUST006772,2026-08-08,96621.07,11368.74,6625.36,101364.45
INV0000367,CUST007449,2026-08-31,97386.01,5259.68,7819.15,94826.54
INV0000368,CUST004404,2026-08-24,6944.2,997.09,588.12,7353.17
INV0000369,CUST002616,2026-08-16,22494.47,3310.76,1501.91,24303.32
INV0000370,CUST003537,2026-08-14,52907.67,3466.21,3303.47,53070.41
INV0000371,CUST002809,2026-08-10,65640.85,3982.99,5949.51,63674.33
INV0000372,CUST003247,2026-08-17,9224.36,1451.19,678.35,9997.2
INV0000373,CUST004350,2026-08-30,98632.05,11641.51,9024.94,101248.62
INV0000374,CUST000739,2026-08-20,63143.38,3172.27,1853.08,64462.57
INV0000375,CUST007598,2026-08-20,82735.52,9165.92,5852.14,86049.3
INV0000376,CUST005222,2026-08-04,10663.38,1208.7,380.8,11491.28
INV0000377,CUST000149,2026-08-01,42851.3,3177.02,214.51,45813.81
INV0000378,CUST009536,2026-08-11,21208.57,3449.39,1289.23,23368.73
INV0000379,CUST006590,2026-08-11,66225.17,5813.42,3553.27,68485.32
INV0000380,CUST005416,2026-08-13,33583.99,3189.69,795.19,35978.49
INV0000381,CUST009282,2026-08-26,49986.71,8882.94,4122.06,54747.59
INV0000382,CUST006514,2026-08-09,30943.58,5096.45,592.27,35447.76
INV0000383,CUST005358,2026-08-11,12540.74,798.76,323.34,13016.16
INV0000384,CUST006053,2026-08-31,13793.04,1373.55,10.1,15156.49
INV0000385,CUST008666,2026-08-02,29858.09,1762.9,1954.38,29666.61
INV0000386,CUST008065,2026-08-31,61567.09,8474.67,4418.89,65622.87
INV0000387,CUST008872,2026-08-01,69130.79,10087.02,4956.24,74261.57
INV0000388,CUST008947,2026-08-08,9534.11,976.21,263.49,10246.83
INV0000389,CUST006601,2026-08-15,61120.34,4108.02,1761.2,63467.16
INV0000390,CUST007488,2026-08-21,26895.62,4509.23,1695.76,29709.09
INV0000391,CUST000252,2026-08-20,16646.5,1624.28,1354.85,16915.93
INV0000392,CUST009935,2026-08-08,78846.05,9617.55,5276.74,83186.86
INV0000393,CUST007778,2026-08-16,86191.17,8026.7,8411.17,85806.7
INV0000394,CUST001306,2026-08-02,34830.95,3278.25,2999.37,35109.83
INV0000395,CUST006164,2026-08-02,92910.79,9849.53,6164.45,96595.87
INV0000396,CUST007825,2026-08-07,91275.58,8032.24,1489.61,97818.21
INV0000397,CUST004072,2026-08-27,22621.19,1270.54,1513.85,22377.88
INV0000398,CUST005214,2026-08-25,80922.7,10166.3,347.22,90741.78
INV0000399,CUST004950,2026-08-22,57974.79,8692.53,4587.75,62079.57
INV0000400,CUST006738,2026-08-27,64571.72,10339.87,4008.91,70902.68
INV0000401,CUST004880,2026-08-24,85037.03,9628.77,5426.07,89239.73
INV0000402,CUST001653,2026-08-27,10136.33,1745.59,162.9,11719.02
INV0000403,CUST009208,2026-08-17,58388.73,3554.7,5565.24,56378.19
INV0000404,CUST006945,2026-08-10,96787.4,15675.36,7107.48,105355.28
INV0000405,CUST005965,2026-08-28,21444.43,1371.71,606.51,22209.63
INV0000406,CUST004539,2026-08-13,21862.75,1686.36,27.91,23521.2
INV0000407,CUST009351,2026-08-02,40340.0,6943.55,1181.58,46101.97
INV0000408,CUST007562,2026-08-10,78973.44,9396.33,7369.77,81000.0
INV0000409,CUST002099,2026-08-18,50041.67,6617.75,550.66,56108.76
INV0000410,CUST001379,2026-08-25,69735.8,7310.28,5976.62,71069.46
INV0000411,CUST006515,2026-08-09,91739.66,6642.73,249.35,98133.04
INV0000412,CUST005065,2026-08-18,3806.16,402.57,177.67,4031.06
INV0000413,CUST000620,2026-08-28,25773.25,3010.7,2415.91,26368.04
INV0000414,CUST005513,2026-08-17,6988.4,683.39,429.86,7241.93
INV0000415,CUST003925,2026-08-16,45762.27,3415.21,3214.07,45963.41
INV0000416,CUST005017,2026-08-03,38243.78,5770.98,1108.18,42906.58
INV0000417,CUST003258,2026-08-17,80673.94,7953.16,1410.09,87217.01
INV0000418,CUST002330,2026-08-15,61102.01,9381.31,3463.91,67019.41
INV0000419,CUST005805,2026-08-02,50824.98,8012.23,4560.9,54276.31
INV0000420,CUST002917,2026-08-27,73884.48,12488.91,6241.28,80132.11
INV0000421,CUST005827,2026-08-02,93262.95,10036.23,4986.05,98313.13
INV0000422,CUST000176,2026-08-06,5028.0,316.47,147.7,5196.77
INV0000423,CUST004656,2026-08-08,30845.16,3340.03,963.31,33221.88
INV0000424,CUST004827,2026-08-08,10638.25,1661.12,653.01,11646.36
INV0000425,CUST002302,2026-08-01,67863.18,5158.66,4243.89,68777.95
INV0000426,CUST000214,2026-08-04,45790.62,5298.39,3929.83,47159.18
INV0000427,CUST008375,2026-08-10,39489.53,4161.77,861.2,42790.1
INV0000428,CUST008625,2026-08-10,76233.51,12711.78,2578.36,86366.93
INV0000429,CUST009739,2026-08-12,22981.9,1561.37,945.21,23598.06
INV0000430,CUST004569,2026-08-28,72624.96,11773.25,3414.4,80983.81
INV0000431,CUST003019,2026-08-06,12863.41,2287.39,1107.76,14043.04
INV0000432,CUST003530,2026-08-04,24253.63,1605.9,128.42,25731.11
INV0000433,CUST009170,2026-08-03,86412.38,6526.26,8446.17,84492.47
INV0000434,CUST006029,2026-08-28,9704.43,741.53,179.9,10266.06
INV0000435,CUST004045,2026-08-11,10338.63,1300.03,249.08,11389.58
INV0000436,CUST001536,2026-08-29,63289.96,9590.02,1530.33,71349.65
INV0000437,CUST006070,2026-08-15,63743.25,9059.23,2702.89,70099.59
INV0000438,CUST007846,2026-08-18,9780.15,1583.23,824.2,10539.18
INV0000439,CUST002146,2026-08-31,99105.61,10559.78,9763.64,99901.75
INV0000440,CUST003023,2026-08-02,33328.76,3527.72,2274.32,34582.16
INV0000441,CUST008523,2026-08-31,17306.65,1572.36,951.09,17927.92
INV0000442,CUST007440,2026-08-09,36839.22,4684.09,1766.57,39756.74
INV0000443,CUST008181,2026-08-06,30982.83,4924.2,2528.98,33378.05
INV0000444,CUST001053,2026-08-02,24705.32,3796.46,764.9,27736.88
INV0000445,CUST009729,2026-08-28,71349.6,12349.28,1656.67,82042.21
INV0000446,CUST008164,2026-08-17,69861.28,11036.17,4815.37,76082.08
INV0000447,CUST009211,2026-08-26,34284.74,4888.87,366.64,38806.97
INV0000448,CUST009285,2026-08-06,62405.69,5421.23,5429.12,62397.8
INV0000449,CUST000391,2026-08-16,5774.88,1012.16,421.19,6365.85
INV0000450,CUST000519,2026-08-12,85619.78,14119.81,358.91,99380.68
INV0000451,CUST002952,2026-08-01,5788.06,1015.7,69.91,6733.85
INV0000452,CUST008935,2026-08-16,32287.23,2841.68,1981.91,33147.0
INV0000453,CUST005307,2026-08-28,56811.83,7004.83,134.24,63682.42
INV0000454,CUST006323,2026-08-12,67048.9,9807.92,4229.48,72627.34
INV0000455,CUST007043,2026-08-06,93286.61,5389.74,5239.96,93436.39
INV0000456,CUST001083,2026-08-29,29060.4,1611.67,289.99,30382.08
INV0000457,CUST007500,2026-08-23,71584.87,10132.51,3759.3,77958.08
INV0000458,CUST005504,2026-08-10,18150.91,2516.66,607.16,20060.41
INV0000459,CUST000590,2026-08-02,7102.11,532.58,399.84,7234.85
INV0000460,CUST000669,2026-08-06,55728.97,4711.15,4335.02,56105.1
INV0000461,CUST005149,2026-08-05,86870.82,7135.25,905.58,93100.49
INV0000462,CUST003585,2026-08-29,79316.69,12303.47,633.74,90986.42
INV0000463,CUST008782,2026-08-08,27196.27,2374.14,1616.53,27953.88
INV0000464,CUST009472,2026-08-14,90573.48,4716.97,4151.53,91138.92
INV0000465,CUST007559,2026-08-15,45047.45,6042.8,3786.94,47303.31
INV0000466,CUST001021,2026-08-29,38924.65,3526.87,1569.11,40882.41
INV0000467,CUST000891,2026-08-29,40430.38,3026.36,3718.22,39738.52
INV0000468,CUST009662,2026-08-18,28878.63,2868.09,625.07,31121.65
INV0000469,CUST002176,2026-08-14,19004.52,2800.17,1565.38,20239.31
INV0000470,CUST003757,2026-08-11,59225.96,7275.54,1926.39,64575.11
INV0000471,CUST003214,2026-08-25,39817.74,6562.15,1034.96,45344.93
INV0000472,CUST007269,2026-08-13,21419.79,3774.87,788.98,24405.68
INV0000473,CUST003495,2026-08-08,50369.31,4837.32,2969.1,52237.53
INV0000474,CUST007715,2026-08-03,53523.81,6374.15,4474.56,55423.4
INV0000475,CUST003776,2026-08-06,96526.92,13764.88,1365.3,108926.5
INV0000476,CUST009000,2026-08-14,67230.59,4072.24,5064.55,66238.28
INV0000477,CUST006421,2026-08-15,89430.56,6288.14,6388.38,89330.32
INV0000478,CUST001368,2026-08-30,44847.03,7991.77,1005.98,51832.82
INV0000479,CUST008146,2026-08-12,47154.46,7227.93,1346.22,53036.17
INV0000480,CUST004550,2026-08-13,23178.44,1959.47,239.02,24898.89
INV0000481,CUST004012,2026-08-21,22041.03,3663.37,267.24,25437.16
INV0000482,CUST002082,2026-08-07,94319.42,14366.81,3785.97,104900.26
INV0000483,CUST005677,2026-08-11,81443.09,13621.78,6484.87,88580.0
INV0000484,CUST004500,2026-08-11,26404.93,3259.37,2559.86,27104.44
INV0000485,CUST009396,2026-08-09,96029.06,13917.62,2826.89,107119.79
INV0000486,CUST001204,2026-08-29,47389.26,8384.11,1680.02,54093.35
INV0000487,CUST005332,2026-08-14,97988.44,6118.5,1501.99,102604.95
INV0000488,CUST008889,2026-08-25,74041.49,5149.52,5841.0,73350.01
INV0000489,CUST008092,2026-08-03,14348.22,2076.35,409.97,16014.6
INV0000490,CUST003938,2026-08-22,71662.44,7422.88,4499.39,74585.93
INV0000491,CUST005195,2026-08-05,28291.97,5070.94,461.01,32901.9
INV0000492,CUST008814,2026-08-12,29800.82,4375.08,1850.39,32325.51
INV0000493,CUST004855,2026-08-31,44577.59,6824.82,1183.0,50219.41
INV0000494,CUST003626,2026-08-06,49300.73,4438.23,3757.84,49981.12
INV0000495,CUST002954,2026-08-18,95291.96,7019.64,7861.94,94449.66
INV0000496,CUST003079,2026-08-09,59227.92,6896.19,5805.9,60318.21
INV0000497,CUST004412,2026-08-30,38498.56,4375.92,2544.9,40329.58
INV0000498,CUST002141,2026-08-10,88337.26,14968.37,6621.38,96684.25
INV0000499,CUST003950,2026-08-21,93392.21,13350.98,4071.77,102671.42
INV0000500,CUST001450,2026-08-29,53130.13,7737.14,1380.44,59486.83
INV0000501,CUST007128,2026-08-25,36261.36,5968.57,1725.16,40504.77
INV0000502,CUST000960,2026-08-20,59228.69,6654.59,332.91,65550.37
INV0000503,CUST006216,2026-08-09,2899.81,243.34,262.98,2880.17
INV0000504,CUST008619,2026-08-22,98347.57,14733.83,6061.9,107019.5
INV0000505,CUST002270,2026-08-22,53792.88,3475.47,4190.12,53078.23
INV0000506,CUST002088,2026-08-15,57894.79,4896.76,1359.55,61432.0
INV0000507,CUST007812,2026-08-25,94550.42,8992.59,7922.17,95620.84
INV0000508,CUST003426,2026-08-05,13197.67,1832.45,971.24,14058.88
INV0000509,CUST003912,2026-08-28,12505.74,1723.21,249.29,13979.66
INV0000510,CUST005647,2026-08-08,13094.55,938.11,42.37,13990.29
INV0000511,CUST006623,2026-08-07,71033.17,9607.8,2168.92,78472.05
INV0000512,CUST009672,2026-08-26,88253.06,11571.7,8195.05,91629.71
INV0000513,CUST003897,2026-08-31,19700.85,1970.34,399.43,21271.76
INV0000514,CUST000373,2026-08-11,89120.18,15384.34,3937.7,100566.82
INV0000515,CUST001275,2026-08-02,81021.78,10202.11,6274.8,84949.09
INV0000516,CUST005927,2026-08-04,76747.89,7656.39,6687.8,77716.48
INV0000517,CUST003207,2026-08-05,32675.15,3582.74,2685.72,33572.17
INV0000518,CUST006203,2026-08-15,40562.26,3268.14,1945.07,41885.33
INV0000519,CUST005979,2026-08-13,64110.0,8671.83,4984.76,67797.07
INV0000520,CUST008295,2026-08-10,30265.86,3193.0,1514.42,31944.44
INV0000521,CUST004608,2026-08-14,28864.02,1542.16,782.49,29623.69
INV0000522,CUST005064,2026-08-06,81597.94,10184.78,3981.93,87800.79
INV0000523,CUST000499,2026-08-30,12242.38,2192.04,397.84,14036.58
INV0000524,CUST009485,2026-08-09,18614.81,1485.92,1496.77,18603.96
INV0000525,CUST004274,2026-08-23,66910.47,8488.97,2665.45,72733.99
INV0000526,CUST002924,2026-08-18,86964.16,7197.35,6981.48,87180.03
INV0000527,CUST005731,2026-08-29,61279.46,7359.77,2390.28,66248.95
INV0000528,CUST005674,2026-08-09,56698.44,6775.86,4778.98,58695.32
INV0000529,CUST004136,2026-08-26,32109.91,3549.58,2291.37,33368.12
INV0000530,CUST000164,2026-08-08,57173.61,5990.43,1093.46,62070.58
INV0000531,CUST004185,2026-08-29,88101.7,15539.27,201.45,103439.52
INV0000532,CUST008344,2026-08-11,97454.63,14730.56,1818.5,110366.69
INV0000533,CUST008193,2026-08-24,14603.53,2122.85,1355.83,15370.55
INV0000534,CUST002531,2026-08-13,46934.04,6450.07,2789.89,50594.22
INV0000535,CUST008480,2026-08-10,23039.38,3908.91,1274.65,25673.64
INV0000536,CUST007526,2026-08-31,29315.16,1824.84,827.47,30312.53
INV0000537,CUST005117,2026-08-24,98513.35,7109.72,1437.07,104186.0
INV0000538,CUST000529,2026-08-23,79027.04,5884.53,47.14,84864.43
INV0000539,CUST006651,2026-08-16,61219.05,3506.85,1551.39,63174.51
INV0000540,CUST001462,2026-08-08,65825.09,3527.11,3744.73,65607.47
INV0000541,CUST008212,2026-08-16,12531.56,2134.16,720.04,13945.68
INV0000542,CUST003822,2026-08-07,4953.3,350.87,23.49,5280.68
INV0000543,CUST004569,2026-08-20,19227.97,2519.54,1438.97,20308.54
INV0000544,CUST004449,2026-08-19,64603.31,5458.57,5628.42,64433.46
INV0000545,CUST003745,2026-08-31,84513.94,12110.75,4059.83,92564.86
INV0000546,CUST002619,2026-08-21,7468.17,1213.79,730.99,7950.97
INV0000547,CUST004867,2026-08-04,41558.73,3587.05,1434.08,43711.7
INV0000548,CUST006879,2026-08-14,27857.06,3183.77,1150.69,29890.14
INV0000549,CUST003528,2026-08-13,98260.97,7879.73,7999.44,98141.26
INV0000550,CUST009692,2026-08-22,36766.22,3716.14,1382.56,39099.8
INV0000551,CUST001068,2026-08-29,46663.84,4648.12,3040.43,48271.53
INV0000552,CUST005747,2026-08-25,86241.1,11360.81,1260.9,96341.01
INV0000553,CUST004162,2026-08-13,69988.33,11964.16,5743.21,76209.28
INV0000554,CUST002125,2026-08-31,84406.38,5797.65,3304.98,86899.05
INV0000555,CUST002131,2026-08-23,54970.26,5280.3,2976.2,57274.36
INV0000556,CUST006330,2026-08-18,11804.42,1971.5,180.75,13595.17
INV0000557,CUST002470,2026-08-04,13271.47,915.38,1.46,14185.39
INV0000558,CUST000098,2026-08-29,82137.55,11371.09,2255.89,91252.75
INV0000559,CUST009947,2026-08-10,39355.34,4776.98,2981.35,41150.97
INV0000560,CUST007256,2026-08-26,5686.24,378.37,431.69,5632.92
INV0000561,CUST000402,2026-08-30,84455.25,5691.09,1405.52,88740.82
INV0000562,CUST008949,2026-08-07,25879.15,3509.08,250.75,29137.48
INV0000563,CUST000699,2026-08-19,90887.82,12942.85,8520.37,95310.3
INV0000564,CUST008654,2026-08-27,54106.93,6325.97,865.9,59567.0
INV0000565,CUST006808,2026-08-15,99101.53,7334.36,5282.13,101153.76
INV0000566,CUST001117,2026-08-18,43531.05,2277.21,264.61,45543.65
INV0000567,CUST007791,2026-08-03,72002.36,9242.38,3533.49,77711.25
INV0000568,CUST008852,2026-08-15,40609.44,3422.36,1047.35,42984.45
INV0000569,CUST009879,2026-08-11,84165.65,11025.18,5102.78,90088.05
INV0000570,CUST003517,2026-08-14,61166.41,4864.21,1308.63,64721.99
INV0000571,CUST004318,2026-08-19,84026.64,4484.78,2735.09,85776.33
INV0000572,CUST001310,2026-08-15,53981.82,7104.62,3395.34,57691.1
INV0000573,CUST002698,2026-08-21,48072.01,2429.41,2841.79,47659.63
INV0000574,CUST002242,2026-08-12,51222.69,7328.82,2016.49,56535.02
INV0000575,CUST002121,2026-08-23,64912.85,7932.6,278.61,72566.84
INV0000576,CUST008317,2026-08-17,34579.24,2197.98,1569.13,35208.09
INV0000577,CUST000796,2026-08-15,2844.8,471.32,47.75,3268.37
INV0000578,CUST006289,2026-08-26,42247.48,3184.71,3022.31,42409.88
INV0000579,CUST004113,2026-08-03,87567.65,13301.93,6745.68,94123.9
INV0000580,CUST004452,2026-08-31,80864.54,12316.13,118.85,93061.82
INV0000581,CUST000743,2026-08-06,84835.82,9700.32,3977.27,90558.87
INV0000582,CUST008329,2026-08-28,51767.44,2775.89,1398.14,53145.19
INV0000583,CUST004527,2026-08-13,40837.06,4821.06,2641.71,43016.41
INV0000584,CUST006368,2026-08-06,46086.93,3126.53,105.31,49108.15
INV0000585,CUST008594,2026-08-11,16250.23,2020.2,813.86,17456.57
INV0000586,CUST001080,2026-08-24,50666.88,3645.33,1187.91,53124.3
INV0000587,CUST001561,2026-08-26,57482.9,7845.07,5037.37,60290.6
INV0000588,CUST001881,2026-08-09,59410.4,10263.54,2337.8,67336.14
INV0000589,CUST001936,2026-08-20,15377.58,1886.41,941.09,16322.9
INV0000590,CUST009523,2026-08-10,23336.36,2183.48,847.56,24672.28
INV0000591,CUST004066,2026-08-07,31135.83,4972.64,1415.26,34693.21
INV0000592,CUST001146,2026-08-09,85069.35,10635.62,5488.06,90216.91
INV0000593,CUST007415,2026-08-17,13571.27,1034.45,718.13,13887.59
INV0000594,CUST008592,2026-08-26,3168.65,285.13,267.43,3186.35
INV0000595,CUST008649,2026-08-28,10618.01,1132.69,876.27,10874.43
INV0000596,CUST005410,2026-08-05,40306.55,7071.78,208.17,47170.16
INV0000597,CUST006732,2026-08-13,28949.12,1574.81,2843.2,27680.73
INV0000598,CUST006402,2026-08-29,47907.56,5897.89,4114.54,49690.91
INV0000599,CUST003553,2026-08-31,71298.41,11478.67,1151.69,81625.39
INV0000600,CUST000812,2026-08-10,29554.3,4225.27,2268.95,31510.62
INV0000601,CUST000344,2026-08-06,35158.79,1758.51,3293.0,33624.3
INV0000602,CUST005837,2026-08-13,25494.07,4037.08,2496.54,27034.61
INV0000603,CUST008891,2026-08-18,14989.36,2216.54,332.25,16873.65
INV0000604,CUST009636,2026-08-24,7803.78,394.14,309.99,7887.93
INV0000605,CUST006358,2026-08-10,76855.41,7542.67,6012.39,78385.69
INV0000606,CUST000338,2026-08-14,77419.5,7891.07,3983.51,81327.06
INV0000607,CUST009008,2026-08-23,64265.83,6930.15,3563.97,67632.01
INV0000608,CUST006984,2026-08-27,12228.56,1628.17,54.18,13802.55
INV0000609,CUST007834,2026-08-18,41085.41,6555.87,480.9,47160.38
INV0000610,CUST002312,2026-08-28,27095.56,4039.5,936.79,30198.27
INV0000611,CUST008992,2026-08-27,60053.03,9752.92,3515.6,66290.35
INV0000612,CUST003941,2026-08-05,961.46,77.74,29.56,1009.64
INV0000613,CUST006801,2026-08-25,63105.44,11335.69,2619.24,71821.89
INV0000614,CUST001934,2026-08-19,5622.99,547.82,239.87,5930.94
INV0000615,CUST004952,2026-08-04,90766.71,14071.7,4800.81,100037.6
INV0000616,CUST008009,2026-08-09,60070.84,10619.85,4435.43,66255.26
INV0000617,CUST003819,2026-08-18,1182.36,84.99,85.04,1182.31
INV0000618,CUST000152,2026-08-13,88538.65,5914.5,6683.59,87769.56
INV0000619,CUST006576,2026-08-27,5616.57,753.28,397.5,5972.35
INV0000620,CUST001649,2026-08-01,31637.13,2474.46,2162.39,31949.2
INV0000621,CUST006567,2026-08-05,9726.16,787.65,456.82,10056.99
INV0000622,CUST001537,2026-08-19,88974.42,9593.47,342.94,98224.95
INV0000623,CUST008875,2026-08-19,3177.17,454.83,212.31,3419.69
INV0000624,CUST006331,2026-08-09,20295.69,2425.08,338.14,22382.63
INV0000625,CUST001918,2026-08-24,13820.3,691.31,1230.7,13280.91
INV0000626,CUST009444,2026-08-13,69195.13,6828.47,819.44,75204.16
INV0000627,CUST003031,2026-08-15,78938.76,13118.39,6090.09,85967.06
INV0000628,CUST002845,2026-08-19,41637.41,2357.14,2059.02,41935.53
INV0000629,CUST007474,2026-08-17,18589.4,1358.22,1411.57,18536.05
INV0000630,CUST002168,2026-08-20,78540.11,13763.69,6976.35,85327.45
INV0000631,CUST007823,2026-08-25,89410.29,14684.19,3571.84,100522.64
INV0000632,CUST005980,2026-08-12,17078.01,2405.4,1341.0,18142.41
INV0000633,CUST006208,2026-08-03,65170.95,9791.56,3258.88,71703.63
INV0000634,CUST007388,2026-08-23,48208.76,7698.15,2620.89,53286.02
INV0000635,CUST001392,2026-08-27,70711.68,8875.78,1605.57,77981.89
INV0000636,CUST004572,2026-08-27,72900.0,8071.16,1705.54,79265.62
INV0000637,CUST008026,2026-08-12,72477.51,11402.89,4139.2,79741.2
INV0000638,CUST003924,2026-08-07,92061.54,12413.86,6602.11,97873.29
INV0000639,CUST000643,2026-08-30,36337.63,3642.24,3429.1,36550.77
INV0000640,CUST002339,2026-08-12,41646.72,6053.44,1441.21,46258.95
INV0000641,CUST005171,2026-08-03,47866.15,7832.02,1797.42,53900.75
INV0000642,CUST006229,2026-08-04,75413.21,10649.14,2808.55,83253.8
INV0000643,CUST007087,2026-08-22,78669.29,11488.71,6554.35,83603.65
INV0000644,CUST008958,2026-08-28,99937.04,14538.86,6004.86,108471.04
INV0000645,CUST002584,2026-08-05,98383.91,13054.21,607.08,110831.04
INV0000646,CUST000128,2026-08-18,65276.24,9119.22,6352.32,68043.14
INV0000647,CUST005757,2026-08-18,1386.19,85.03,122.54,1348.68
INV0000648,CUST000157,2026-08-15,26203.27,4589.92,2489.85,28303.34
INV0000649,CUST003010,2026-08-17,81328.52,11742.87,3539.29,89532.1
INV0000650,CUST005905,2026-08-17,85852.15,5608.3,4819.42,86641.03
INV0000651,CUST007018,2026-08-04,97541.88,12600.53,1376.13,108766.28
INV0000652,CUST009931,2026-08-20,81597.3,10547.13,3754.08,88390.35
INV0000653,CUST003683,2026-08-19,18321.67,3070.5,1296.7,20095.47
INV0000654,CUST007215,2026-08-28,49014.74,7718.42,2564.38,54168.78
INV0000655,CUST006250,2026-08-06,72807.89,9915.32,1812.46,80910.75
INV0000656,CUST003333,2026-08-12,697.26,114.2,61.93,749.53
INV0000657,CUST009678,2026-08-01,71480.5,8249.27,1920.3,77809.47
INV0000658,CUST000799,2026-08-28,14799.8,1282.93,1297.43,14785.3
INV0000659,CUST001106,2026-08-19,20528.15,1255.25,1738.85,20044.55
INV0000660,CUST001432,2026-08-25,80024.11,12477.36,3521.58,88979.89
INV0000661,CUST000513,2026-08-31,46031.02,4606.46,2624.43,48013.05
INV0000662,CUST002058,2026-08-08,15684.55,2430.45,274.47,17840.53
INV0000663,CUST003976,2026-08-17,80227.53,11896.85,5394.03,86730.35
INV0000664,CUST002189,2026-08-31,14827.84,1149.75,608.24,15369.35
INV0000665,CUST006947,2026-08-06,34481.19,6058.39,580.64,39958.94
INV0000666,CUST001340,2026-08-19,71266.19,8177.24,3575.57,75867.86
INV0000667,CUST005779,2026-08-08,29416.09,4640.38,1615.95,32440.52
INV0000668,CUST004849,2026-08-11,3893.16,430.0,268.64,4054.52
INV0000669,CUST005116,2026-08-24,9474.21,698.89,384.67,9788.43
INV0000670,CUST008602,2026-08-11,57682.48,9958.77,1674.09,65967.16
INV0000671,CUST005064,2026-08-03,24162.06,3499.71,1175.4,26486.37
INV0000672,CUST007639,2026-08-15,19722.58,2354.39,322.41,21754.56
INV0000673,CUST007306,2026-08-14,5284.77,760.56,54.19,5991.14
INV0000674,CUST002237,2026-08-09,88934.79,14749.58,5271.25,98413.12
INV0000675,CUST004027,2026-08-18,9117.22,1549.06,618.91,10047.37
INV0000676,CUST004338,2026-08-13,65485.85,3899.38,3800.32,65584.91
INV0000677,CUST007907,2026-08-21,13184.81,684.25,24.0,13845.06
INV0000678,CUST001378,2026-08-23,84605.78,8211.27,2589.02,90228.03
INV0000679,CUST005026,2026-08-25,36749.93,5366.06,534.68,41581.31
INV0000680,CUST001987,2026-08-04,86819.64,5060.71,740.79,91139.56
